qid,query,docno,score,rank,text
395948,information about who howard gardner and what does he do,msmarco_passage_00_757513154,10.74233627319336,96,"a used with a noun in requesting further information about the identity or categorization of something. what job does he do? b (as pronoun) what is her address? c (used in indirect questions) does he know what man did this?, tell me what he said."
395948,information about who howard gardner and what does he do,msmarco_passage_63_268683190,10.171449661254883,97,what. ( wɒt; unstressed wət) determiner. 1. a. used with a noun in requesting further information about the identity or categorization of something: what job does he do?. b. ( as pronoun ): what is her address?. c. ( used in indirect questions ): does he know what man did this?; tell me what he said.
395948,information about who howard gardner and what does he do,msmarco_passage_28_168406126,8.982660293579102,98,"Breaking Bad is about 'Breaking Bad'. A Chemistry teacher who doesn't earn much but is perfect at what he does, loves his family and has cancer and is about to die. So, he kind of goes on a journey, a quest where he will do what he does best to earn for the people he love the most who will remain alive after he dies."
395948,information about who howard gardner and what does he do,msmarco_passage_51_445271182,8.21567153930664,99,"He speaks of how everyone who is in an organization likely knows what they do but very few can describe why they do it. The role of a leader is not about linking the direction of the organization to what is accomplished, it’s about tapping into the moral purpose of why the organization does what it does."
421946,is pulse ox screening for children law,msmarco_passage_38_643300933,22.249359130859375,0,References & Sources. Visit Children's National Health System for more information on pulse ox congenital heart disease screening. Visit the Centers for Disease Control and Prevention website for a fact sheet on CCHD. Visit the Centers for Disease Control and Prevention website for more resources on CCHD.
421946,is pulse ox screening for children law,msmarco_passage_04_388956449,22.249359130859375,1,References & Sources. Visit Children's National Health System for more information on pulse ox congenital heart disease screening. Visit the Centers for Disease Control and Prevention website for a fact sheet on CCHD. Visit the Centers for Disease Control and Prevention website for more resources on CCHD.
421946,is pulse ox screening for children law,msmarco_passage_38_643493231,21.76180076599121,2,"To improve systems for follow-up, reporting, and connection to services for infants identified by newborn screening. Newborn screening in Minnesota consists of three tests: blood spot screening, hearing screening, and pulse oximetry. Pulse oximetry, or pulse ox, is a painless, non-invasive test that measures how much oxygen is in the blood."
421946,is pulse ox screening for children law,msmarco_passage_48_124892275,21.69258689880371,3,"Babies are dying every day from undetected heart defects, but we have the knowledge and power to prevent CCHD from taking their lives so soon. Knowing that New York State has mandated a law requiring the 'pulse ox' test to be added to newborn screening means saving lives and spreading awareness. It means hope."
421946,is pulse ox screening for children law,msmarco_passage_04_389002915,21.689191818237305,4,"There are three parts to newborn screening: the blood test (or heel stick. When the baby's heel is pricked to collect a sample of blood for newborn screening. ); the hearing screen; and pulse oximetry. Pulse oximetry, or pulse ox, is a painless, non-invasive test that measures how much oxygen is in the blood."
421946,is pulse ox screening for children law,msmarco_passage_12_735912774,21.689191818237305,5,"There are three parts to newborn screening: the blood test (or heel stick. When the baby's heel is pricked to collect a sample of blood for newborn screening. ); the hearing screen; and pulse oximetry. Pulse oximetry, or pulse ox, is a painless, non-invasive test that measures how much oxygen is in the blood."
421946,is pulse ox screening for children law,msmarco_passage_38_643532666,21.643062591552734,6,"Pulse ox screening should be performed before discharge from the nursery, after the infant turns 24 hours of age. If the infant was born prematurely, screening should be performed when medically appropriate. If early discharge is planned, screening should occur as late as possible. Where."
421946,is pulse ox screening for children law,msmarco_passage_07_822264197,21.520919799804688,7,Babies are screened for critical CHDs with a simple test called pulse oximetry (also called pulse ox). This test checks the amount of oxygen in your baby’s blood. Low levels of oxygen can be a sign of a heart defect. Pulse oximetry uses a pulse oximeter machine with sensors that are placed on your baby’s skin.
